Model year;Make;Model;Vehicle class;Transmission;Fuel type;CO2 emissions (g/km);CO2 rating;Smog rating
2022;Ford;Maverick Hybrid;Pickup truck: Small;AV;X;147;8;6
2022;Ford;Mustang;Subcompact;A10;X;220;5;5
2022;Ford;Mustang;Subcompact;AS10;X;231;5;5
2022;Ford;Mustang (High Performance);Subcompact;AS10;X;242;5;5
2022;Ford;Mustang;Subcompact;M6;X;236;5;5
2022;Ford;Mustang (High Performance);Subcompact;M6;X;246;5;5
2022;Ford;Mustang;Subcompact;AS10;X;298;4;3
2022;Ford;Mustang;Subcompact;M6;X;314;3;3
2022;Ford;Mustang Convertible;Subcompact;A10;X;237;5;5
2022;Ford;Mustang Convertible;Subcompact;AS10;X;244;5;5
2022;Ford;Mustang Convertible (High Performance);Subcompact;AS10;X;252;5;5
2022;Ford;Mustang Convertible;Subcompact;M6;X;244;5;5
2022;Ford;Mustang Convertible (High Performance);Subcompact;M6;X;256;5;5
2022;Ford;Mustang Convertible;Subcompact;AS10;X;314;3;3
2022;Ford;Mustang Mach 1;Subcompact;AS10;X;302;3;3
2022;Ford;Mustang Mach 1;Subcompact;M6;X;339;3;3
2022;Ford;Ranger 4WD;Pickup truck: Standard;AS10;X;256;5;6
2022;Ford;Ranger 4WD (Without Stop-Start);Pickup truck: Standard;AS10;X;262;4;6
2022;Ford;Ranger 4WD Tremor;Pickup truck: Standard;AS10;X;291;4;3
2022;Ford;Shelby GT500 Mustang;Subcompact;AM7;Z;392;2;3
2022;Ford;Transit Connect Van;Special purpose vehicle;AS8;X;221;5;6
2022;Ford;Transit Connect Van FFV;Special purpose vehicle;AS8;X;221;5;5
2022;Ford;Transit Connect Van FFV;Special purpose vehicle;AS8;E;211;5;5
2022;Ford;Transit Connect Van;Special purpose vehicle;AS6;X;249;5;5
2022;Ford;Transit Connect Wagon LWB;Special purpose vehicle;AS8;X;216;5;6
2022;Ford;Transit Connect Wagon LWB FFV;Special purpose vehicle;AS8;X;216;5;5
2022;Ford;Transit Connect Wagon LWB FFV;Special purpose vehicle;AS8;E;219;5;5
2022;Ford;Transit Connect Wagon LWB;Special purpose vehicle;AS6;X;249;5;5
2022;Genesis;G70 AWD;Compact;AS8;Z;236;5;3
2022;Genesis;G70 AWD;Compact;AS8;Z;273;4;3
2022;Genesis;G80 AWD;Full-size;AS8;Z;225;5;5
2022;Genesis;G80 AWD;Full-size;AS8;Z;298;4;5
2022;Genesis;G90 AWD;Full-size;AS8;Z;303;3;5
2022;Genesis;GV70 AWD;Sport utility vehicle: Small;AS8;Z;229;5;5
2022;Genesis;GV70 AWD;Sport utility vehicle: Small;AS8;Z;275;4;5
2022;Genesis;GV80 AWD;Sport utility vehicle: Standard;AS8;Z;248;5;5
2022;Genesis;GV80 AWD;Sport utility vehicle: Standard;AS8;Z;279;4;5
2022;GMC;Acadia;Sport utility vehicle: Standard;A9;X;221;5;7
2022;GMC;Acadia;Sport utility vehicle: Standard;A9;X;252;5;6
2022;GMC;Acadia AWD;Sport utility vehicle: Standard;A9;X;232;5;7
2022;GMC;Acadia AWD;Sport utility vehicle: Standard;A9;X;259;4;6
2022;GMC;Canyon;Pickup truck: Small;A6;X;257;5;6
2022;GMC;Canyon;Pickup truck: Small;A6;D;270;4;3
2022;GMC;Canyon;Pickup truck: Small;A8;X;263;4;6
2022;GMC;Canyon 4WD;Pickup truck: Small;A6;X;267;4;6
2022;GMC;Canyon 4WD;Pickup truck: Small;A6;D;283;4;3
2022;GMC;Canyon 4WD;Pickup truck: Small;A8;X;283;4;6
2022;GMC;Sierra;Pickup truck: Standard;A8;X;274;4;6
2022;GMC;Sierra;Pickup truck: Standard;A10;D;245;5;3
2022;GMC;Sierra FFV;Pickup truck: Standard;A6;X;341;3;3
2022;GMC;Sierra FFV;Pickup truck: Standard;A6;E;321;3;3
2022;GMC;Sierra;Pickup truck: Standard;A8;X;314;3;6
2022;GMC;Sierra;Pickup truck: Standard;A10;X;305;3;6
2022;GMC;Sierra 4WD;Pickup truck: Standard;A8;X;306;3;6
2022;GMC;Sierra 4WD Mud Terrain Tire;Pickup truck: Standard;A8;X;328;3;6
2022;GMC;Sierra 4WD;Pickup truck: Standard;A10;D;265;4;3
2022;GMC;Sierra 4WD Mud Terrain Tire;Pickup truck: Standard;A10;D;298;4;3
2022;GMC;Sierra 4WD FFV;Pickup truck: Standard;A6;X;347;3;3
2022;GMC;Sierra 4WD FFV;Pickup truck: Standard;A6;E;326;3;3
2022;GMC;Sierra 4WD Mud Terrain Tire FFV;Pickup truck: Standard;A6;X;380;2;3
2022;GMC;Sierra 4WD Mud Terrain Tire FFV;Pickup truck: Standard;A6;E;358;2;3
2022;GMC;Sierra 4WD;Pickup truck: Standard;A8;X;327;3;6
2022;GMC;Sierra 4WD Mud Terrain Tire;Pickup truck: Standard;A8;X;359;2;6
2022;GMC;Sierra 4WD;Pickup truck: Standard;A10;X;318;3;6
2022;GMC;Sierra 4WD (No DFM);Pickup truck: Standard;A10;X;347;3;6
2022;GMC;Sierra 4WD (With Sport Mode);Pickup truck: Standard;A10;X;329;3;6
2022;GMC;Sierra 4WD (No Stop-Start);Pickup truck: Standard;A10;X;338;3;6
2022;GMC;Sierra 4WD Mud Terrain Tire;Pickup truck: Standard;A10;X;360;2;6
2022;GMC;Sierra 4WD Mud Terrain Tire (No DFM);Pickup truck: Standard;A10;X;381;2;6
2022;GMC;Sierra 4WD;Pickup truck: Standard;A10;Z;329;3;6
2022;GMC;Sierra 4WD (No Stop-Start);Pickup truck: Standard;A10;Z;345;3;6
2022;GMC;Sierra 4WD Mud Terrain Tire;Pickup truck: Standard;A10;Z;352;3;6
2022;GMC;Sierra 4WD Mud Terrain Tire (No Stop-Start);Pickup truck: Standard;A10;Z;385;2;6
2022;GMC;Terrain;Sport utility vehicle: Small;A9;X;202;6;7
2022;GMC;Terrain AWD;Sport utility vehicle: Small;A9;X;212;5;7
2022;GMC;Yukon;Sport utility vehicle: Standard;A10;D;272;4;3
2022;GMC;Yukon;Sport utility vehicle: Standard;A10;X;327;3;6
2022;GMC;Yukon (No Stop-Start);Sport utility vehicle: Standard;A10;X;332;3;6
2022;GMC;Yukon 4WD;Sport utility vehicle: Standard;A10;D;281;4;3
2022;GMC;Yukon 4WD;Sport utility vehicle: Standard;A10;X;327;3;6
2022;GMC;Yukon 4WD (No Stop-Start);Sport utility vehicle: Standard;A10;X;354;3;6
2022;GMC;Yukon 4WD;Sport utility vehicle: Standard;A10;Z;345;3;6
2022;GMC;Yukon 4WD (No Stop-Start);Sport utility vehicle: Standard;A10;Z;353;3;6
2022;GMC;Yukon XL;Sport utility vehicle: Standard;A10;D;272;4;3
2022;GMC;Yukon XL;Sport utility vehicle: Standard;A10;X;327;3;6
2022;GMC;Yukon XL (No Stop-Start);Sport utility vehicle: Standard;A10;X;332;3;6
2022;GMC;Yukon XL 4WD;Sport utility vehicle: Standard;A10;D;281;4;3
2022;GMC;Yukon XL 4WD;Sport utility vehicle: Standard;A10;X;336;3;6
2022;GMC;Yukon XL 4WD (No Stop-Start);Sport utility vehicle: Standard;A10;X;354;3;6
2022;GMC;Yukon XL 4WD;Sport utility vehicle: Standard;A10;Z;345;3;6
2022;GMC;Yukon XL 4WD (No Stop-Start);Sport utility vehicle: Standard;A10;Z;353;3;6
2022;Honda;Accord;Full-size;AV;X;168;7;7
2022;Honda;Accord Sport/Touring;Full-size;AV7;X;176;7;7
2022;Honda;Accord Sport/Touring;Full-size;AS10;X;211;5;7
2022;Honda;Accord Hybrid;Full-size;AV;X;117;9;7
2022;Honda;Accord Hybrid Sport/Touring;Full-size;AV;X;129;8;7
2022;Honda;Civic Hatchback;Full-size;AV7;X;166;7;7
2022;Honda;Civic Hatchback;Full-size;M6;X;175;7;6
2022;Honda;Civic Hatchback;Full-size;AV;X;167;7;7
2022;Honda;Civic Hatchback;Full-size;M6;X;186;6;6
2022;Honda;Civic Sedan;Mid-size;AV7;X;162;7;7
2022;Honda;Civic Sedan;Mid-size;AV;X;162;7;7
2022;Honda;Civic Sedan;Mid-size;AV7;X;165;7;7
2022;Honda;Civic Sedan Si;Mid-size;M6;Z;180;7;6
2022;Honda;CR-V;Sport utility vehicle: Small;AV;X;180;7;6
2022;Honda;CR-V AWD;Sport utility vehicle: Small;AV;X;189;6;6
2022;Honda;HR-V;Station wagon: Small;AV;X;181;6;5
2022;Honda;HR-V AWD;Station wagon: Small;AV;X;193;6;5
2022;Honda;HR-V AWD;Station wagon: Small;AV7;X;200;6;5
2022;Honda;Odyssey;Minivan;AS10;X;248;5;5
2022;Honda;Passport AWD;Sport utility vehicle: Small;AS9;X;265;4;3
2022;Honda;Pilot AWD;Sport utility vehicle: Small;AS9;X;256;5;3
2022;Honda;Pilot AWD TrailSport;Sport utility vehicle: Small;AS9;X;260;4;3
2022;Honda;Ridgeline AWD;Pickup truck: Standard;AS9;X;271;4;3
2022;Hyundai;Elantra;Mid-size;AM7;X;179;7;5
2022;Hyundai;Elantra;Mid-size;AV1;X;158;7;5
2022;Hyundai;Elantra (ISG);Mid-size;AV1;X;151;7;5
2022;Hyundai;Elantra;Mid-size;M6;X;185;6;5
2022;Hyundai;Elantra N;Mid-size;AM8;Z;241;5;3
2022;Hyundai;Elantra N;Mid-size;M6;Z;223;5;3
2022;Hyundai;Elantra Hybrid Blue;Mid-size;AM6;X;103;9;7
2022;Hyundai;IONIQ;Full-size;AM6;X;99;9;7
2022;Hyundai;IONIQ Blue;Full-size;AM6;X;94;10;7
2022;Hyundai;Kona;Sport utility vehicle: Small;AM7;X;176;7;5
2022;Hyundai;Kona;Sport utility vehicle: Small;AV;X;174;7;7
2022;Hyundai;Kona N;Sport utility vehicle: Small;AM8;Z;246;5;3
2022;Hyundai;Kona AWD;Sport utility vehicle: Small;AM7;X;193;6;5
2022;Hyundai;Kona AWD;Sport utility vehicle: Small;AV;X;187;6;7
2022;Hyundai;Palisade AWD;Sport utility vehicle: Standard;AS8;X;265;4;5
2022;Hyundai;Santa Cruz AWD;Pickup truck: Small;AM8;X;250;5;5
2022;Hyundai;Santa Fe AWD;Sport utility vehicle: Small;AM8;X;233;5;5
2022;Hyundai;Santa Fe AWD;Sport utility vehicle: Small;AS8;X;235;5;7
2022;Hyundai;Santa Fe Hybrid;Sport utility vehicle: Small;AM6;X;176;7;7
2022;Hyundai;Sonata;Full-size;AS8;X;183;6;5
2022;Hyundai;Sonata;Full-size;AM8;X;208;6;5
2022;Hyundai;Sonata;Full-size;AS8;X;182;6;7
2022;Hyundai;Sonata Hybrid;Full-size;AM6;X;117;9;7
2022;Hyundai;Tucson;Sport utility vehicle: Small;AS8;X;194;6;5
2022;Hyundai;Tucson AWD;Sport utility vehicle: Small;AS8;X;214;5;5
2022;Hyundai;Tucson Hybrid;Sport utility vehicle: Small;AM6;X;152;7;7
2022;Hyundai;Veloster N;Compact;AM8;Z;248;5;3
2022;Hyundai;Veloster N;Compact;M6;Z;226;5;3
2022;Hyundai;Venue;Mid-size;AV1;X;176;7;5
2022;Hyundai;Venue;Mid-size;M6;X;184;6;5
2022;Infiniti;Q50 AWD;Mid-size;AS7;Z;254;5;3
2022;Infiniti;Q50 AWD Red Sport;Mid-size;AS7;Z;261;4;3
2022;Infiniti;Q60 AWD;Subcompact;AS7;Z;252;5;3
2022;Infiniti;Q60 AWD Red Sport;Subcompact;AS7;Z;259;4;3
2022;Infiniti;QX50 AWD;Sport utility vehicle: Small;AV8;Z;228;5;6
2022;Infiniti;QX55 AWD;Sport utility vehicle: Small;AV8;Z;223;5;6
2022;Infiniti;QX60 AWD;Sport utility vehicle: Standard;AS9;Z;253;5;5
2022;Infiniti;QX80 4WD;Sport utility vehicle: Standard;AS7;Z;355;3;3
2022;Jaguar;E-PACE P250;Sport utility vehicle: Small;AS9;Z;247;5;7
2022;Jaguar;E-PACE P300;Sport utility vehicle: Small;AS9;Z;245;5;7
2022;Jaguar;F-PACE P250;Sport utility vehicle: Small;AS8;Z;227;5;7
2022;Jaguar;F-PACE P340;Sport utility vehicle: Small;AS8;Z;250;5;7
2022;Jaguar;F-PACE P400;Sport utility vehicle: Small;AS8;Z;253;5;7
2022;Jaguar;F-PACE SVR;Sport utility vehicle: Small;AS8;Z;316;3;3
2022;Jaguar;F-TYPE P450 Convertible;Two-seater;AS8;Z;286;4;3
2022;Jaguar;F-TYPE P450 Convertible AWD;Two-seater;AS8;Z;299;3;3
2022;Jaguar;F-TYPE P450 Coupe;Two-seater;AS8;Z;286;4;3
2022;Jaguar;F-TYPE P450 Coupe AWD;Two-seater;AS8;Z;299;3;3
2022;Jaguar;F-TYPE R Convertible AWD;Two-seater;AS8;Z;299;3;3
2022;Jaguar;F-TYPE R Coupe AWD;Two-seater;AS8;Z;299;3;3
2022;Jaguar;XF P300 AWD;Mid-size;AS8;Z;219;5;7
2022;Jeep;Cherokee;Sport utility vehicle: Small;A9;X;214;5;5
2022;Jeep;Cherokee;Sport utility vehicle: Small;A9;X;219;5;6
2022;Jeep;Cherokee;Sport utility vehicle: Small;A9;X;240;5;5
2022;Jeep;Cherokee 4X4 Active Drive I;Sport utility vehicle: Small;A9;X;229;5;5
2022;Jeep;Cherokee 4X4 Active Drive I;Sport utility vehicle: Small;A9;X;230;5;6
2022;Jeep;Cherokee 4X4 Active Drive I;Sport utility vehicle: Small;A9;X;249;5;5
2022;Jeep;Cherokee 4X4 Active Drive Lock;Sport utility vehicle: Small;A9;X;268;4;5
2022;Jeep;Compass;Sport utility vehicle: Small;A6;X;218;5;6
2022;Jeep;Compass 4X4;Sport utility vehicle: Small;A9;X;222;5;6
2022;Jeep;Gladiator 4X4 EcoDiesel;Pickup truck: Standard;A8;D;263;4;1
2022;Jeep;Gladiator 4X4 Rubicon EcoDiesel;Pickup truck: Standard;A8;D;271;4;1
2022;Jeep;Gladiator 4X4;Pickup truck: Standard;A8;X;290;4;7
2022;Jeep;Gladiator 4X4;Pickup truck: Standard;M6;X;296;4;5
2022;Jeep;Grand Cherokee 4X4;Sport utility vehicle: Standard;A8;X;256;5;7
2022;Jeep;Grand Cherokee 4X4;Sport utility vehicle: Standard;A8;X;331;3;5
2022;Jeep;Grand Cherokee L 4X4;Sport utility vehicle: Standard;A8;X;266;4;7
2022;Jeep;Grand Cherokee L 4X4;Sport utility vehicle: Standard;A8;X;331;3;5
2022;Jeep;Grand Cherokee WK 4X4;Sport utility vehicle: Standard;A8;X;265;4;7
2022;Jeep;Grand Wagoneer 4X4;Sport utility vehicle: Standard;A8;Z;334;3;5
2022;Jeep;Grand Wagoneer 4X4;Sport utility vehicle: Standard;A8;Z;374;2;1
2022;Jeep;Renegade;Sport utility vehicle: Small;A9;X;204;6;6
2022;Jeep;Renegade 4X4;Sport utility vehicle: Small;A9;X;222;5;6
2022;Jeep;Renegade 4X4 Trailhawk;Sport utility vehicle: Small;A9;X;231;5;6
2022;Jeep;Wagoneer 4X4;Sport utility vehicle: Standard;A8;X;323;3;5
2022;Jeep;Wrangler JL 4X4;Sport utility vehicle: Small;A8;X;241;5;5
2022;Jeep;Wrangler JL 4X4;Sport utility vehicle: Small;A8;X;274;4;7
2022;Jeep;Wrangler JL 4X4 eTorque;Sport utility vehicle: Small;A8;X;258;4;5
2022;Jeep;Wrangler JL 4X4;Sport utility vehicle: Small;M6;X;277;4;5
2022;Jeep;Wrangler JL Unlimited 4X4;Sport utility vehicle: Small;A8;X;251;5;5
2022;Jeep;Wrangler JL Unlimited 4X4 EcoDiesel;Sport utility vehicle: Small;A8;D;255;5;1
2022;Jeep;Wrangler JL Unlimited 4X4 Rubicon EcoDiesel;Sport utility vehicle: Small;A8;D;275;4;1
2022;Jeep;Wrangler JL Unlimited 4X4;Sport utility vehicle: Small;A8;X;275;4;7
2022;Jeep;Wrangler JL Unlimited 4X4 eTorque;Sport utility vehicle: Small;A8;X;262;4;5
2022;Jeep;Wrangler JL Unlimited 4X4;Sport utility vehicle: Small;M6;X;285;4;5
2022;Jeep;Wrangler JL Unlimited 4X4;Sport utility vehicle: Small;A8;Z;387;2;1
2022;Kia;Carnival;Minivan;AS8;X;252;5;5
2022;Kia;Forte;Mid-size;AM7;X;184;6;5
2022;Kia;Forte;Mid-size;AV;X;165;7;5
2022;Kia;Forte;Mid-size;M6;X;178;7;5
2022;Kia;Forte 5;Full-size;AM7;X;190;6;5
2022;Kia;Forte 5;Full-size;AV;X;169;7;5
2022;Kia;K5;Full-size;AM8;X;207;6;5
2022;Kia;K5 AWD;Full-size;AS8;X;195;6;5
2022;Kia;Niro;Station wagon: Small;AM6;X;110;9;7
2022;Kia;Niro FE;Station wagon: Small;AM6;X;110;9;7
2022;Kia;Niro Touring;Station wagon: Small;AM6;X;124;9;7
2022;Kia;Rio;Compact;AV1;X;159;7;3
2022;Kia;Rio;Compact;M6;X;166;7;3
2022;Kia;Seltos;Sport utility vehicle: Small;AV8;X;182;6;5
2022;Kia;Seltos AWD;Sport utility vehicle: Small;AM7;X;205;6;5
2022;Kia;Seltos AWD;Sport utility vehicle: Small;AV8;X;195;6;5
2022;Kia;Sorento AWD;Sport utility vehicle: Small;AM8;X;234;5;5
2022;Kia;Sorento AWD;Sport utility vehicle: Small;AS8;X;227;5;5
2022;Kia;Sorento Hybrid AWD;Sport utility vehicle: Small;AM6;X;157;7;7
2022;Kia;Soul;Station wagon: Small;AV;X;187;6;7
2022;Kia;Sportage;Sport utility vehicle: Small;AS6;X;214;5;5
2022;Kia;Sportage AWD;Sport utility vehicle: Small;AS6;X;261;4;5
2022;Kia;Sportage AWD;Sport utility vehicle: Small;AS6;X;238;5;5
2022;Kia;Stinger AWD;Mid-size;AS8;Z;280;4;3
2022;Kia;Telluride AWD;Sport utility vehicle: Small;AS8;X;266;4;5
2022;Lamborghini;Aventador Countach;Two-seater;AM7;Z;489;1;1
2022;Lamborghini;Aventador Ultimae Coupe;Two-seater;AM7;Z;498;1;1
2022;Lamborghini;Aventador Ultimae Roadster;Two-seater;AM7;Z;498;1;1
2022;Lamborghini;Huracan evo Coupe;Two-seater;AM7;Z;371;2;1
2022;Lamborghini;Huracan evo Coupe AWD;Two-seater;AM7;Z;370;2;1
2022;Lamborghini;Huracan evo Spyder;Two-seater;AM7;Z;371;2;1
2022;Lamborghini;Huracan evo Spyder AWD;Two-seater;AM7;Z;370;2;1
2022;Lamborghini;Urus;Sport utility vehicle: Standard;AS8;Z;384;2;3
2022;Land Rover;Defender 90 P300;Sport utility vehicle: Standard;AS8;Z;289;4;7
2022;Land Rover;Defender 90 P400;Sport utility vehicle: Standard;AS8;Z;287;4;7
2022;Land Rover;Defender 90 5.0L V8;Sport utility vehicle: Standard;AS8;Z;339;3;3
2022;Land Rover;Defender 110 P300;Sport utility vehicle: Standard;AS8;Z;306;3;7
2022;Land Rover;Defender 110 P400;Sport utility vehicle: Standard;AS8;Z;287;4;7
2022;Land Rover;Defender 110 5.0L V8;Sport utility vehicle: Standard;AS8;Z;350;3;3
2022;Land Rover;Discovery P300;Sport utility vehicle: Standard;AS8;Z;271;4;7
2022;Land Rover;Discovery P360;Sport utility vehicle: Standard;AS8;Z;270;4;7
2022;Land Rover;Discovery Sport P250;Sport utility vehicle: Small;AS9;Z;271;4;7
2022;Land Rover;New Range Rover P400;Sport utility vehicle: Standard;AS8;Z;265;4;7
2022;Land Rover;New Range Rover P400 LWB;Sport utility vehicle: Standard;AS8;Z;265;4;7
2022;Land Rover;New Range Rover P530;Sport utility vehicle: Standard;AS8;Z;316;3;5
2022;Land Rover;New Range Rover P530 LWB;Sport utility vehicle: Standard;AS8;Z;314;3;5
2022;Land Rover;Range Rover P360;Sport utility vehicle: Standard;AS8;Z;279;4;7
2022;Land Rover;Range Rover P400;Sport utility vehicle: Standard;AS8;Z;279;4;7
2022;Land Rover;Range Rover P525;Sport utility vehicle: Standard;AS8;Z;305;3;3
2022;Land Rover;Range Rover P525 LWB;Sport utility vehicle: Standard;AS8;Z;305;3;3
2022;Land Rover;Range Rover SVAutobiography;Sport utility vehicle: Standard;AS8;Z;354;3;3
2022;Land Rover;Range Rover SVAutobiography LWB;Sport utility vehicle: Standard;AS8;Z;365;2;3
2022;Land Rover;Range Rover Sport P360;Sport utility vehicle: Standard;AS8;Z;269;4;7
2022;Land Rover;Range Rover Sport HST P400;Sport utility vehicle: Standard;AS8;Z;269;4;7
2022;Land Rover;Range Rover Sport P525;Sport utility vehicle: Standard;AS8;Z;294;4;3
2022;Land Rover;Range Rover Sport P575 SVR;Sport utility vehicle: Standard;AS8;Z;336;3;3
2022;Land Rover;Range Rover Evoque P250;Sport utility vehicle: Small;AS9;Z;247;5;7
2022;Land Rover;Range Rover Evoque P300;Sport utility vehicle: Small;AS9;Z;244;5;7
2022;Land Rover;Range Rover Velar P250;Sport utility vehicle: Small;AS8;Z;244;5;7
2022;Land Rover;Range Rover Velar P340;Sport utility vehicle: Small;AS8;Z;248;5;7
2022;Land Rover;Range Rover Velar P400;Sport utility vehicle: Small;AS8;Z;265;4;7
2022;Lexus;ES 250 AWD;Mid-size;AS8;X;195;6;6
2022;Lexus;ES 300h;Mid-size;AV6;X;124;9;7
2022;Lexus;ES 350;Mid-size;AS8;X;214;5;5
2022;Lexus;ES 350 F SPORT;Mid-size;AS8;X;219;5;5
2022;Lexus;GX 460;Sport utility vehicle: Standard;AS6;Z;337;3;3
2022;Lexus;IS 300;Compact;AS6;Z;221;5;5
2022;Lexus;IS 300 AWD;Compact;AS6;Z;253;5;5
2022;Lexus;IS 350 AWD;Compact;AS6;Z;253;5;5
2022;Lexus;IS 500;Compact;AS8;Z;280;4;5
2022;Lexus;LC 500;Subcompact;AS10;Z;294;4;5
2022;Lexus;LC 500 Convertible;Minicompact;AS10;Z;304;3;5
2022;Lexus;LC 500h;Subcompact;AV10;Z;189;6;7
2022;Lexus;LS 500 AWD;Mid-size;AS10;Z;270;4;5
2022;Lexus;LS 500h AWD;Mid-size;AV10;Z;216;5;7
2022;Lexus;LX 600;Sport utility vehicle: Standard;AS10;Z;298;4;5
2022;Lexus;NX 250 AWD;Sport utility vehicle: Small;AS8;X;198;6;6
2022;Lexus;NX 350 AWD;Sport utility vehicle: Small;AS8;Z;221;5;7
2022;Lexus;NX 350 AWD F SPORT;Sport utility vehicle: Small;AS8;Z;222;5;7
2022;Lexus;NX 350h AWD;Sport utility vehicle: Small;AV6;Z;140;8;7
2022;Lexus;RC 300 AWD;Subcompact;AS6;Z;253;5;5
2022;Lexus;RC 350 AWD;Subcompact;AS6;Z;253;5;5
2022;Lexus;RC F;Subcompact;AS8;Z;285;4;5
2022;Lexus;RX 350 AWD;Sport utility vehicle: Small;AS8;X;252;5;5
2022;Lexus;RX 350 L AWD;Sport utility vehicle: Small;AS8;X;268;4;5
2022;Lexus;RX 450h AWD;Sport utility vehicle: Standard;AV6;Z;185;6;7
2022;Lexus;RX 450h L AWD;Sport utility vehicle: Standard;AV6;Z;190;6;7
2022;Lexus;UX 200;Mid-size;AS10;X;168;7;6
2022;Lexus;UX 250h AWD;Compact;AV6;X;140;8;7
2022;Lincoln;Aviator AWD;Sport utility vehicle: Standard;AS10;X;280;4;5
2022;Lincoln;Corsair AWD;Sport utility vehicle: Small;AS8;X;229;5;5
2022;Lincoln;Corsair AWD;Sport utility vehicle: Small;AS8;X;232;5;5
2022;Lincoln;Nautilus AWD;Sport utility vehicle: Small;A8;X;252;5;6
2022;Lincoln;Nautilus AWD;Sport utility vehicle: Small;AS8;X;251;5;6
2022;Lincoln;Nautilus AWD;Sport utility vehicle: Small;AS8;X;262;4;5
2022;Lincoln;Navigator 4X4;Sport utility vehicle: Standard;AS10;X;311;3;6
2022;Maserati;Ghibli GT;Mid-size;A8;Z;271;4;3
2022;Maserati;Ghibli Modena;Mid-size;A8;Z;271;4;3
2022;Maserati;Ghibli Modena AWD;Mid-size;A8;Z;293;4;3
2022;Maserati;Ghibli Trofeo;Mid-size;A8;Z;348;3;1
2022;Maserati;Levante GT;Sport utility vehicle: Standard;A8;Z;308;3;3
2022;Maserati;Levante Modena;Sport utility vehicle: Standard;A8;Z;308;3;3
2022;Maserati;Levante Modena V8;Sport utility vehicle: Standard;A8;Z;349;3;1
2022;Maserati;Levante Trofeo;Sport utility vehicle: Standard;A8;Z;349;3;1
2022;Maserati;MC20;Two-seater;AS8;Z;295;4;5
2022;Maserati;Quattroporte GT;Full-size;A8;Z;281;4;3
2022;Maserati;Quattroporte Modena;Full-size;A8;Z;281;4;3
2022;Maserati;Quattroporte Modena AWD;Full-size;A8;Z;293;4;3
2022;Maserati;Quattroporte Trofeo;Full-size;A8;Z;348;3;1
2022;Mazda;CX-3;Compact;AS6;X;179;7;3
2022;Mazda;CX-3 (SIL);Compact;M6;X;186;6;3
2022;Mazda;CX-3 4WD;Compact;AS6;X;189;6;3
2022;Mazda;CX-30 4WD;Sport utility vehicle: Small;AS6;X;202;6;7
2022;Mazda;CX-30 4WD;Sport utility vehicle: Small;AS6;X;208;6;7
2022;Mazda;CX-30 Turbo 4WD;Sport utility vehicle: Small;AS6;X;220;5;5
2022;Mazda;CX-5 4WD;Sport utility vehicle: Small;AS6;X;216;5;6
2022;Mazda;CX-5 4WD (Cylinder Deactivation);Sport utility vehicle: Small;AS6;X;209;5;6
2022;Mazda;CX-5 Turbo 4WD;Sport utility vehicle: Small;AS6;X;230;5;5
2022;Mazda;CX-9 4WD;Sport utility vehicle: Small;AS6;X;243;5;5
2022;Mazda;Mazda3 4-Door;Compact;AS6;X;178;7;7
2022;Mazda;Mazda3 4-Door (SIL);Compact;M6;X;180;7;7
2022;Mazda;Mazda3 4-Door;Compact;AS6;X;183;6;7
2022;Mazda;Mazda3 4-Door 4WD;Compact;AS6;X;199;6;7
2022;Mazda;Mazda3 4-Door Turbo 4WD;Compact;AS6;X;207;6;5
2022;Mazda;Mazda3 5-Door;Mid-size;AS6;X;181;7;7
2022;Mazda;Mazda3 5-Door (SIL);Mid-size;M6;X;181;6;7
2022;Mazda;Mazda3 5-Door;Mid-size;AS6;X;190;6;7
2022;Mazda;Mazda3 5-Door (SIL);Mid-size;M6;X;198;6;7
2022;Mazda;Mazda3 5-Door 4WD;Mid-size;AS6;X;200;6;7
2022;Mazda;Mazda3 5-Door Turbo 4WD;Mid-size;AS6;X;209;5;5
2022;Mazda;MX-5;Two-seater;AS6;Z;186;6;3
2022;Mazda;MX-5 (SIL);Two-seater;M6;Z;189;6;3
2022;Mercedes-Benz;A 220 4MATIC Sedan;Subcompact;AM7;Z;194;6;5
2022;Mercedes-Benz;A 250 4MATIC Hatch;Station wagon: Small;AM7;Z;202;6;5
2022;Mercedes-Benz;AMG A 35 4MATIC Sedan;Subcompact;AM7;Z;221;5;5
2022;Mercedes-Benz;AMG A 35 4MATIC Hatch;Station wagon: Small;AM7;Z;221;5;5
2022;Mercedes-Benz;AMG C 43 4MATIC Cabriolet;Subcompact;A9;Z;256;5;5
2022;Mercedes-Benz;AMG C 43 4MATIC Coupe;Subcompact;A9;Z;252;5;5
2022;Mercedes-Benz;AMG CLA 35 4MATIC Coupe;Compact;AM7;Z;227;5;5
2022;Mercedes-Benz;AMG CLA 45 4MATIC Coupe;Compact;AM8;Z;243;5;3
2022;Mercedes-Benz;AMG CLS 53 4MATIC+ Coupe;Compact;A9;Z;241;5;6
2022;Mercedes-Benz;AMG E 53 4MATIC+ Sedan;Mid-size;A9;Z;232;5;6
2022;Mercedes-Benz;AMG E 53 4MATIC+ Cabriolet;Subcompact;A9;Z;247;5;6
2022;Mercedes-Benz;AMG E 53 4MATIC+ Coupe;Subcompact;A9;Z;239;5;6
2022;Mercedes-Benz;AMG G 63 SUV;Sport utility vehicle: Standard;A9;Z;412;1;3
2022;Mercedes-Benz;AMG G 63 4x4 Squared;Sport utility vehicle: Standard;A9;Z;470;1;3
